datetime,pge_produced,pge_delivered,pge_total,sce_produced,sce_delivered,sce_total,sdge_total
2025-07-04 07:00:00,0.06634,0.00066,0.067,0.07173,0.00077,0.0725,0.07173
2025-07-04 08:00:00,0.02753,0.00031,0.02784,0.06182,0.00065,0.06247,0.06182
2025-07-04 09:00:00,0.0273,0.00034,0.02764,0.06117,0.00063,0.0618,0.06117
2025-07-04 10:00:00,0.02883,0.00036,0.02919,0.06034,0.00061,0.06095,0.06034
2025-07-04 11:00:00,0.02706,0.00037,0.02743,0.05723,0.00057,0.0578,0.05724
2025-07-04 12:00:00,0.02917,0.00041,0.02958,0.05966,0.0006,0.06026,0.05967
2025-07-04 13:00:00,0.03181,0.00044,0.03225,0.05639,0.00058,0.05697,0.05639
2025-07-04 14:00:00,0.02796,0.00049,0.02845,0.04901,0.00055,0.04956,0.04901
2025-07-04 15:00:00,0.03185,0.00067,0.03252,0.03355,0.00044,0.03399,0.03355
2025-07-04 16:00:00,0.03189,0.00101,0.0329,0.03011,0.00043,0.03054,0.03011
2025-07-04 17:00:00,0.04913,0.00172,0.05085,0.02961,0.00047,0.03008,0.02961
2025-07-04 18:00:00,0.0917,0.00271,0.09441,0.02874,0.00052,0.02926,0.02874
2025-07-04 19:00:00,0.11624,0.00287,0.11911,0.02862,0.0006,0.02922,0.02862
2025-07-04 20:00:00,0.10061,0.00217,0.10278,0.02708,0.00083,0.02791,0.02708
2025-07-04 21:00:00,0.07999,0.00139,0.08138,0.02681,0.08661,0.11342,0.02681
2025-07-04 22:00:00,0.07931,0.00101,0.08032,0.02382,0.08964,0.11346,0.02382
2025-07-04 23:00:00,0.07696,0.00079,0.07775,0.02206,0.09131,0.11337,0.02206
2025-07-05 00:00:00,0.07968,0.00079,0.08047,0.04389,0.09157,0.13546,0.04389
2025-07-05 01:00:00,0.0741,0.00073,0.07483,0.08851,0.08776,0.17627,0.0885
2025-07-05 02:00:00,0.07208,0.0007,0.07278,0.10637,0.0019,0.10827,0.1063
2025-07-05 03:00:00,0.07341,0.00072,0.07413,0.09389,0.00166,0.09555,0.09385
2025-07-05 04:00:00,0.07151,0.0007,0.07221,0.07889,0.0014,0.08029,0.07889
2025-07-05 05:00:00,0.07095,0.00069,0.07164,0.07042,0.00098,0.0714,0.07042
2025-07-05 06:00:00,0.0682,0.00067,0.06887,0.06984,0.00081,0.07065,0.06984
2025-07-05 07:00:00,0.06634,0.00066,0.067,0.07173,0.00077,0.0725,0.07173
2025-07-05 08:00:00,0.02753,0.00031,0.02784,0.06182,0.00065,0.06247,0.06182
2025-07-05 09:00:00,0.0273,0.00034,0.02764,0.06117,0.00063,0.0618,0.06117
2025-07-05 10:00:00,0.02883,0.00036,0.02919,0.06034,0.00061,0.06095,0.06034
2025-07-05 11:00:00,0.02706,0.00037,0.02743,0.05723,0.00057,0.0578,0.05724
2025-07-05 12:00:00,0.02917,0.00041,0.02958,0.05966,0.0006,0.06026,0.05967
2025-07-05 13:00:00,0.03181,0.00044,0.03225,0.05639,0.00058,0.05697,0.05639
2025-07-05 14:00:00,0.02796,0.00049,0.02845,0.04901,0.00055,0.04956,0.04901
2025-07-05 15:00:00,0.03185,0.00067,0.03252,0.03355,0.00044,0.03399,0.03355
2025-07-05 16:00:00,0.03189,0.00101,0.0329,0.03011,0.00043,0.03054,0.03011
2025-07-05 17:00:00,0.04913,0.00172,0.05085,0.02961,0.00047,0.03008,0.02961
2025-07-05 18:00:00,0.0917,0.00271,0.09441,0.02874,0.00052,0.02926,0.02874
2025-07-05 19:00:00,0.11624,0.00287,0.11911,0.02862,0.0006,0.02922,0.02862
2025-07-05 20:00:00,0.10061,0.00217,0.10278,0.02708,0.00083,0.02791,0.02708
2025-07-05 21:00:00,0.07999,0.00139,0.08138,0.02681,0.08661,0.11342,0.02681
2025-07-05 22:00:00,0.07931,0.00101,0.08032,0.02382,0.08964,0.11346,0.02382
2025-07-05 23:00:00,0.07696,0.00079,0.07775,0.02206,0.09131,0.11337,0.02206
2025-07-06 00:00:00,0.07968,0.00079,0.08047,0.04389,0.09157,0.13546,0.04389
2025-07-06 01:00:00,0.0741,0.00073,0.07483,0.08851,0.08776,0.17627,0.0885
2025-07-06 02:00:00,0.07208,0.0007,0.07278,0.10637,0.0019,0.10827,0.1063
2025-07-06 03:00:00,0.07341,0.00072,0.07413,0.09389,0.00166,0.09555,0.09385
2025-07-06 04:00:00,0.07151,0.0007,0.07221,0.07889,0.0014,0.08029,0.07889
2025-07-06 05:00:00,0.07095,0.00069,0.07164,0.07042,0.00098,0.0714,0.07042
2025-07-06 06:00:00,0.0682,0.00067,0.06887,0.06984,0.00081,0.07065,0.06984
2025-07-06 07:00:00,0.06634,0.00066,0.067,0.07173,0.00077,0.0725,0.07173
2025-07-06 08:00:00,0.02753,0.00031,0.02784,0.06182,0.00065,0.06247,0.06182
2025-07-06 09:00:00,0.0273,0.00034,0.02764,0.06117,0.00063,0.0618,0.06117
2025-07-06 10:00:00,0.02883,0.00036,0.02919,0.06034,0.00061,0.06095,0.06034
2025-07-06 11:00:00,0.02706,0.00037,0.02743,0.05723,0.00057,0.0578,0.05724
2025-07-06 12:00:00,0.02917,0.00041,0.02958,0.05966,0.0006,0.06026,0.05967
2025-07-06 13:00:00,0.03181,0.00044,0.03225,0.05639,0.00058,0.05697,0.05639
2025-07-06 14:00:00,0.02796,0.00049,0.02845,0.04901,0.00055,0.04956,0.04901
2025-07-06 15:00:00,0.03185,0.00067,0.03252,0.03355,0.00044,0.03399,0.03355
2025-07-06 16:00:00,0.03189,0.00101,0.0329,0.03011,0.00043,0.03054,0.03011
2025-07-06 17:00:00,0.04913,0.00172,0.05085,0.02961,0.00047,0.03008,0.02961
2025-07-06 18:00:00,0.0917,0.00271,0.09441,0.02874,0.00052,0.02926,0.02874
2025-07-06 19:00:00,0.11624,0.00287,0.11911,0.02862,0.0006,0.02922,0.02862
2025-07-06 20:00:00,0.10061,0.00217,0.10278,0.02708,0.00083,0.02791,0.02708
2025-07-06 21:00:00,0.07999,0.00139,0.08138,0.02681,0.08661,0.11342,0.02681
2025-07-06 22:00:00,0.07931,0.00101,0.08032,0.02382,0.08964,0.11346,0.02382
2025-07-06 23:00:00,0.07696,0.00079,0.07775,0.02206,0.09131,0.11337,0.02206
2025-07-07 00:00:00,0.07278,0.00072,0.0735,0.04389,0.09157,0.13546,0.04389
2025-07-07 01:00:00,0.07445,0.00073,0.07518,0.08851,0.08776,0.17627,0.0885
2025-07-07 02:00:00,0.07267,0.00071,0.07338,0.10637,0.0019,0.10827,0.1063
2025-07-07 03:00:00,0.07418,0.00072,0.0749,0.09389,0.00166,0.09555,0.09385
2025-07-07 04:00:00,0.07105,0.00069,0.07174,0.07889,0.0014,0.08029,0.07889
2025-07-07 05:00:00,0.07209,0.0007,0.07279,0.07042,0.00098,0.0714,0.07042
2025-07-07 06:00:00,0.07617,0.00075,0.07692,0.06984,0.00081,0.07065,0.06984
2025-07-07 07:00:00,0.07291,0.00073,0.07364,0.07283,0.00082,0.07365,0.07283
2025-07-07 08:00:00,0.06807,0.00074,0.06881,0.06849,0.00074,0.06923,0.06849
2025-07-07 09:00:00,0.06033,0.0007,0.06103,0.0652,0.00069,0.06589,0.0652
2025-07-07 10:00:00,0.06279,0.00074,0.06353,0.06337,0.00066,0.06403,0.06337
2025-07-07 11:00:00,0.06118,0.00078,0.06196,0.061,0.00063,0.06163,0.061
2025-07-07 12:00:00,0.05686,0.00077,0.05763,0.06113,0.00063,0.06176,0.06113
2025-07-07 13:00:00,0.05354,0.00075,0.05429,0.06482,0.00072,0.06554,0.06482
2025-07-07 14:00:00,0.05342,0.00093,0.05435,0.06144,0.00084,0.06228,0.06144
2025-07-07 15:00:00,0.05522,0.00119,0.05641,0.05771,0.00098,0.05869,0.05771
2025-07-07 16:00:00,0.05467,0.08648,0.14115,0.04941,0.00101,0.05042,0.04941
2025-07-07 17:00:00,0.06615,0.25932,0.32547,0.05262,0.00115,0.05377,0.05262
2025-07-07 18:00:00,0.09593,0.2684,0.36433,0.0512,0.00123,0.05243,0.0512
2025-07-07 19:00:00,0.10708,0.35038,0.45746,0.05035,0.00135,0.0517,0.05035
2025-07-07 20:00:00,0.09096,0.17324,0.2642,0.04721,0.04232,0.08953,0.04721
2025-07-07 21:00:00,0.08248,0.00168,0.08416,0.04333,0.12786,0.17119,0.04333
2025-07-07 22:00:00,0.0811,0.0012,0.0823,0.04635,0.17399,0.22034,0.04635
2025-07-07 23:00:00,0.07494,0.0008,0.07574,0.04802,0.17767,0.22569,0.04802
2025-07-08 00:00:00,0.07278,0.00072,0.0735,0.06025,0.21893,0.27918,0.06025
2025-07-08 01:00:00,0.07445,0.00073,0.07518,0.08896,0.13342,0.22238,0.08896
2025-07-08 02:00:00,0.07267,0.00071,0.07338,0.0952,0.12715,0.22235,0.09517
2025-07-08 03:00:00,0.07418,0.00072,0.0749,0.10139,0.0021,0.10349,0.10137
2025-07-08 04:00:00,0.07105,0.00069,0.07174,0.08502,0.00193,0.08695,0.08502
2025-07-08 05:00:00,0.07209,0.0007,0.07279,0.07624,0.00127,0.07751,0.07623
2025-07-08 06:00:00,0.07617,0.00075,0.07692,0.07337,0.00095,0.07432,0.07337
2025-07-08 07:00:00,0.07291,0.00073,0.07364,0.07283,0.00082,0.07365,0.07283
2025-07-08 08:00:00,0.06807,0.00074,0.06881,0.06849,0.00074,0.06923,0.06849
2025-07-08 09:00:00,0.06033,0.0007,0.06103,0.0652,0.00069,0.06589,0.0652
2025-07-08 10:00:00,0.06279,0.00074,0.06353,0.06337,0.00066,0.06403,0.06337
2025-07-08 11:00:00,0.06118,0.00078,0.06196,0.061,0.00063,0.06163,0.061
2025-07-08 12:00:00,0.05686,0.00077,0.05763,0.06113,0.00063,0.06176,0.06113
2025-07-08 13:00:00,0.05354,0.00075,0.05429,0.06482,0.00072,0.06554,0.06482
2025-07-08 14:00:00,0.05342,0.00093,0.05435,0.06144,0.00084,0.06228,0.06144
2025-07-08 15:00:00,0.05522,0.00119,0.05641,0.05771,0.00098,0.05869,0.05771
2025-07-08 16:00:00,0.05467,0.08648,0.14115,0.04941,0.00101,0.05042,0.04941
2025-07-08 17:00:00,0.06615,0.25932,0.32547,0.05262,0.00115,0.05377,0.05262
2025-07-08 18:00:00,0.09593,0.2684,0.36433,0.0512,0.00123,0.05243,0.0512
2025-07-08 19:00:00,0.10708,0.35038,0.45746,0.05035,0.00135,0.0517,0.05035
2025-07-08 20:00:00,0.09096,0.17324,0.2642,0.04721,0.04232,0.08953,0.04721
2025-07-08 21:00:00,0.08248,0.00168,0.08416,0.04333,0.12786,0.17119,0.04333
2025-07-08 22:00:00,0.0811,0.0012,0.0823,0.04635,0.17399,0.22034,0.04635
2025-07-08 23:00:00,0.07494,0.0008,0.07574,0.04802,0.17767,0.22569,0.04802
2025-07-09 00:00:00,0.07278,0.00072,0.0735,0.06025,0.21893,0.27918,0.06025
2025-07-09 01:00:00,0.07445,0.00073,0.07518,0.08896,0.13342,0.22238,0.08896
2025-07-09 02:00:00,0.07267,0.00071,0.07338,0.0952,0.12715,0.22235,0.09517
2025-07-09 03:00:00,0.07418,0.00072,0.0749,0.10139,0.0021,0.10349,0.10137
2025-07-09 04:00:00,0.07105,0.00069,0.07174,0.08502,0.00193,0.08695,0.08502
2025-07-09 05:00:00,0.07209,0.0007,0.07279,0.07624,0.00127,0.07751,0.07623
2025-07-09 06:00:00,0.07617,0.00075,0.07692,0.07337,0.00095,0.07432,0.07337
2025-07-09 07:00:00,0.07291,0.00073,0.07364,0.07283,0.00082,0.07365,0.07283
2025-07-09 08:00:00,0.06807,0.00074,0.06881,0.06849,0.00074,0.06923,0.06849
2025-07-09 09:00:00,0.06033,0.0007,0.06103,0.0652,0.00069,0.06589,0.0652
2025-07-09 10:00:00,0.06279,0.00074,0.06353,0.06337,0.00066,0.06403,0.06337
2025-07-09 11:00:00,0.06118,0.00078,0.06196,0.061,0.00063,0.06163,0.061
2025-07-09 12:00:00,0.05686,0.00077,0.05763,0.06113,0.00063,0.06176,0.06113
2025-07-09 13:00:00,0.05354,0.00075,0.05429,0.06482,0.00072,0.06554,0.06482
2025-07-09 14:00:00,0.05342,0.00093,0.05435,0.06144,0.00084,0.06228,0.06144
2025-07-09 15:00:00,0.05522,0.00119,0.05641,0.05771,0.00098,0.05869,0.05771
2025-07-09 16:00:00,0.05467,0.08648,0.14115,0.04941,0.00101,0.05042,0.04941
2025-07-09 17:00:00,0.06615,0.25932,0.32547,0.05262,0.00115,0.05377,0.05262
2025-07-09 18:00:00,0.09593,0.2684,0.36433,0.0512,0.00123,0.05243,0.0512
2025-07-09 19:00:00,0.10708,0.35038,0.45746,0.05035,0.00135,0.0517,0.05035
2025-07-09 20:00:00,0.09096,0.17324,0.2642,0.04721,0.04232,0.08953,0.04721
2025-07-09 21:00:00,0.08248,0.00168,0.08416,0.04333,0.12786,0.17119,0.04333
2025-07-09 22:00:00,0.0811,0.0012,0.0823,0.04635,0.17399,0.22034,0.04635
2025-07-09 23:00:00,0.07494,0.0008,0.07574,0.04802,0.17767,0.22569,0.04802
2025-07-10 00:00:00,0.07278,0.00072,0.0735,0.06025,0.21893,0.27918,0.06025
2025-07-10 01:00:00,0.07445,0.00073,0.07518,0.08896,0.13342,0.22238,0.08896
2025-07-10 02:00:00,0.07267,0.00071,0.07338,0.0952,0.12715,0.22235,0.09517
2025-07-10 03:00:00,0.07418,0.00072,0.0749,0.10139,0.0021,0.10349,0.10137
2025-07-10 04:00:00,0.07105,0.00069,0.07174,0.08502,0.00193,0.08695,0.08502
2025-07-10 05:00:00,0.07209,0.0007,0.07279,0.07624,0.00127,0.07751,0.07623
2025-07-10 06:00:00,0.07617,0.00075,0.07692,0.07337,0.00095,0.07432,0.07337
2025-07-10 07:00:00,0.07291,0.00073,0.07364,0.07283,0.00082,0.07365,0.07283
2025-07-10 08:00:00,0.06807,0.00074,0.06881,0.06849,0.00074,0.06923,0.06849
2025-07-10 09:00:00,0.06033,0.0007,0.06103,0.0652,0.00069,0.06589,0.0652
2025-07-10 10:00:00,0.06279,0.00074,0.06353,0.06337,0.00066,0.06403,0.06337
2025-07-10 11:00:00,0.06118,0.00078,0.06196,0.061,0.00063,0.06163,0.061
2025-07-10 12:00:00,0.05686,0.00077,0.05763,0.06113,0.00063,0.06176,0.06113
2025-07-10 13:00:00,0.05354,0.00075,0.05429,0.06482,0.00072,0.06554,0.06482
2025-07-10 14:00:00,0.05342,0.00093,0.05435,0.06144,0.00084,0.06228,0.06144
2025-07-10 15:00:00,0.05522,0.00119,0.05641,0.05771,0.00098,0.05869,0.05771
2025-07-10 16:00:00,0.05467,0.08648,0.14115,0.04941,0.00101,0.05042,0.04941
2025-07-10 17:00:00,0.06615,0.25932,0.32547,0.05262,0.00115,0.05377,0.05262
2025-07-10 18:00:00,0.09593,0.2684,0.36433,0.0512,0.00123,0.05243,0.0512
2025-07-10 19:00:00,0.10708,0.35038,0.45746,0.05035,0.00135,0.0517,0.05035
2025-07-10 20:00:00,0.09096,0.17324,0.2642,0.04721,0.04232,0.08953,0.04721
2025-07-10 21:00:00,0.08248,0.00168,0.08416,0.04333,0.12786,0.17119,0.04333
2025-07-10 22:00:00,0.0811,0.0012,0.0823,0.04635,0.17399,0.22034,0.04635
2025-07-10 23:00:00,0.07494,0.0008,0.07574,0.04802,0.17767,0.22569,0.04802
2025-07-11 00:00:00,0.07278,0.00072,0.0735,0.06025,0.21893,0.27918,0.06025
2025-07-11 01:00:00,0.07445,0.00073,0.07518,0.08896,0.13342,0.22238,0.08896
2025-07-11 02:00:00,0.07267,0.00071,0.07338,0.0952,0.12715,0.22235,0.09517
2025-07-11 03:00:00,0.07418,0.00072,0.0749,0.10139,0.0021,0.10349,0.10137
2025-07-11 04:00:00,0.07105,0.00069,0.07174,0.08502,0.00193,0.08695,0.08502
2025-07-11 05:00:00,0.07209,0.0007,0.07279,0.07624,0.00127,0.07751,0.07623
2025-07-11 06:00:00,0.07617,0.00075,0.07692,0.07337,0.00095,0.07432,0.07337
2025-07-11 07:00:00,0.07291,0.00073,0.07364,0.07283,0.00082,0.07365,0.07283
2025-07-11 08:00:00,0.06807,0.00074,0.06881,0.06849,0.00074,0.06923,0.06849
2025-07-11 09:00:00,0.06033,0.0007,0.06103,0.0652,0.00069,0.06589,0.0652
2025-07-11 10:00:00,0.06279,0.00074,0.06353,0.06337,0.00066,0.06403,0.06337
2025-07-11 11:00:00,0.06118,0.00078,0.06196,0.061,0.00063,0.06163,0.061
2025-07-11 12:00:00,0.05686,0.00077,0.05763,0.06113,0.00063,0.06176,0.06113
2025-07-11 13:00:00,0.05354,0.00075,0.05429,0.06482,0.00072,0.06554,0.06482
2025-07-11 14:00:00,0.05342,0.00093,0.05435,0.06144,0.00084,0.06228,0.06144
2025-07-11 15:00:00,0.05522,0.00119,0.05641,0.05771,0.00098,0.05869,0.05771
2025-07-11 16:00:00,0.05467,0.08648,0.14115,0.04941,0.00101,0.05042,0.04941
2025-07-11 17:00:00,0.06615,0.25932,0.32547,0.05262,0.00115,0.05377,0.05262
2025-07-11 18:00:00,0.09593,0.2684,0.36433,0.0512,0.00123,0.05243,0.0512
2025-07-11 19:00:00,0.10708,0.35038,0.45746,0.05035,0.00135,0.0517,0.05035
2025-07-11 20:00:00,0.09096,0.17324,0.2642,0.04721,0.04232,0.08953,0.04721
2025-07-11 21:00:00,0.08248,0.00168,0.08416,0.04333,0.12786,0.17119,0.04333
2025-07-11 22:00:00,0.0811,0.0012,0.0823,0.04635,0.17399,0.22034,0.04635
2025-07-11 23:00:00,0.07494,0.0008,0.07574,0.04802,0.17767,0.22569,0.04802
2025-07-12 00:00:00,0.07968,0.00079,0.08047,0.06025,0.21893,0.27918,0.06025
2025-07-12 01:00:00,0.0741,0.00073,0.07483,0.08896,0.13342,0.22238,0.08896
2025-07-12 02:00:00,0.07208,0.0007,0.07278,0.0952,0.12715,0.22235,0.09517
2025-07-12 03:00:00,0.07341,0.00072,0.07413,0.10139,0.0021,0.10349,0.10137
2025-07-12 04:00:00,0.07151,0.0007,0.07221,0.08502,0.00193,0.08695,0.08502
2025-07-12 05:00:00,0.07095,0.00069,0.07164,0.07624,0.00127,0.07751,0.07623
2025-07-12 06:00:00,0.0682,0.00067,0.06887,0.07337,0.00095,0.07432,0.07337
2025-07-12 07:00:00,0.06634,0.00066,0.067,0.07173,0.00077,0.0725,0.07173
2025-07-12 08:00:00,0.02753,0.00031,0.02784,0.06182,0.00065,0.06247,0.06182
2025-07-12 09:00:00,0.0273,0.00034,0.02764,0.06117,0.00063,0.0618,0.06117
2025-07-12 10:00:00,0.02883,0.00036,0.02919,0.06034,0.00061,0.06095,0.06034
2025-07-12 11:00:00,0.02706,0.00037,0.02743,0.05723,0.00057,0.0578,0.05724
2025-07-12 12:00:00,0.02917,0.00041,0.02958,0.05966,0.0006,0.06026,0.05967
2025-07-12 13:00:00,0.03181,0.00044,0.03225,0.05639,0.00058,0.05697,0.05639
2025-07-12 14:00:00,0.02796,0.00049,0.02845,0.04901,0.00055,0.04956,0.04901
2025-07-12 15:00:00,0.03185,0.00067,0.03252,0.03355,0.00044,0.03399,0.03355
2025-07-12 16:00:00,0.03189,0.00101,0.0329,0.03011,0.00043,0.03054,0.03011
2025-07-12 17:00:00,0.04913,0.00172,0.05085,0.02961,0.00047,0.03008,0.02961
2025-07-12 18:00:00,0.0917,0.00271,0.09441,0.02874,0.00052,0.02926,0.02874
2025-07-12 19:00:00,0.11624,0.00287,0.11911,0.02862,0.0006,0.02922,0.02862
2025-07-12 20:00:00,0.10061,0.00217,0.10278,0.02708,0.00083,0.02791,0.02708
2025-07-12 21:00:00,0.07999,0.00139,0.08138,0.02681,0.08661,0.11342,0.02681
2025-07-12 22:00:00,0.07931,0.00101,0.08032,0.02382,0.08964,0.11346,0.02382
2025-07-12 23:00:00,0.07696,0.00079,0.07775,0.02206,0.09131,0.11337,0.02206
2025-07-13 00:00:00,0.07968,0.00079,0.08047,0.04389,0.09157,0.13546,0.04389
2025-07-13 01:00:00,0.0741,0.00073,0.07483,0.08851,0.08776,0.17627,0.0885
2025-07-13 02:00:00,0.07208,0.0007,0.07278,0.10637,0.0019,0.10827,0.1063
2025-07-13 03:00:00,0.07341,0.00072,0.07413,0.09389,0.00166,0.09555,0.09385
2025-07-13 04:00:00,0.07151,0.0007,0.07221,0.07889,0.0014,0.08029,0.07889
2025-07-13 05:00:00,0.07095,0.00069,0.07164,0.07042,0.00098,0.0714,0.07042
2025-07-13 06:00:00,0.0682,0.00067,0.06887,0.06984,0.00081,0.07065,0.06984
2025-07-13 07:00:00,0.06634,0.00066,0.067,0.07173,0.00077,0.0725,0.07173
2025-07-13 08:00:00,0.02753,0.00031,0.02784,0.06182,0.00065,0.06247,0.06182
2025-07-13 09:00:00,0.0273,0.00034,0.02764,0.06117,0.00063,0.0618,0.06117
2025-07-13 10:00:00,0.02883,0.00036,0.02919,0.06034,0.00061,0.06095,0.06034
2025-07-13 11:00:00,0.02706,0.00037,0.02743,0.05723,0.00057,0.0578,0.05724
2025-07-13 12:00:00,0.02917,0.00041,0.02958,0.05966,0.0006,0.06026,0.05967
2025-07-13 13:00:00,0.03181,0.00044,0.03225,0.05639,0.00058,0.05697,0.05639
2025-07-13 14:00:00,0.02796,0.00049,0.02845,0.04901,0.00055,0.04956,0.04901
2025-07-13 15:00:00,0.03185,0.00067,0.03252,0.03355,0.00044,0.03399,0.03355
2025-07-13 16:00:00,0.03189,0.00101,0.0329,0.03011,0.00043,0.03054,0.03011
2025-07-13 17:00:00,0.04913,0.00172,0.05085,0.02961,0.00047,0.03008,0.02961
2025-07-13 18:00:00,0.0917,0.00271,0.09441,0.02874,0.00052,0.02926,0.02874
2025-07-13 19:00:00,0.11624,0.00287,0.11911,0.02862,0.0006,0.02922,0.02862
2025-07-13 20:00:00,0.10061,0.00217,0.10278,0.02708,0.00083,0.02791,0.02708
2025-07-13 21:00:00,0.07999,0.00139,0.08138,0.02681,0.08661,0.11342,0.02681
2025-07-13 22:00:00,0.07931,0.00101,0.08032,0.02382,0.08964,0.11346,0.02382
2025-07-13 23:00:00,0.07696,0.00079,0.07775,0.02206,0.09131,0.11337,0.02206
2025-07-14 00:00:00,0.07278,0.00072,0.0735,0.04389,0.09157,0.13546,0.04389
2025-07-14 01:00:00,0.07445,0.00073,0.07518,0.08851,0.08776,0.17627,0.0885
2025-07-14 02:00:00,0.07267,0.00071,0.07338,0.10637,0.0019,0.10827,0.1063
2025-07-14 03:00:00,0.07418,0.00072,0.0749,0.09389,0.00166,0.09555,0.09385
2025-07-14 04:00:00,0.07105,0.00069,0.07174,0.07889,0.0014,0.08029,0.07889
2025-07-14 05:00:00,0.07209,0.0007,0.07279,0.07042,0.00098,0.0714,0.07042
2025-07-14 06:00:00,0.07617,0.00075,0.07692,0.06984,0.00081,0.07065,0.06984
2025-07-14 07:00:00,0.07291,0.00073,0.07364,0.07283,0.00082,0.07365,0.07283
2025-07-14 08:00:00,0.06807,0.00074,0.06881,0.06849,0.00074,0.06923,0.06849
2025-07-14 09:00:00,0.06033,0.0007,0.06103,0.0652,0.00069,0.06589,0.0652
2025-07-14 10:00:00,0.06279,0.00074,0.06353,0.06337,0.00066,0.06403,0.06337
2025-07-14 11:00:00,0.06118,0.00078,0.06196,0.061,0.00063,0.06163,0.061
2025-07-14 12:00:00,0.05686,0.00077,0.05763,0.06113,0.00063,0.06176,0.06113
2025-07-14 13:00:00,0.05354,0.00075,0.05429,0.06482,0.00072,0.06554,0.06482
2025-07-14 14:00:00,0.05342,0.00093,0.05435,0.06144,0.00084,0.06228,0.06144
2025-07-14 15:00:00,0.05522,0.00119,0.05641,0.05771,0.00098,0.05869,0.05771
2025-07-14 16:00:00,0.05467,0.08648,0.14115,0.04941,0.00101,0.05042,0.04941
2025-07-14 17:00:00,0.06615,0.25932,0.32547,0.05262,0.00115,0.05377,0.05262
2025-07-14 18:00:00,0.09593,0.2684,0.36433,0.0512,0.00123,0.05243,0.0512
2025-07-14 19:00:00,0.10708,0.35038,0.45746,0.05035,0.00135,0.0517,0.05035
2025-07-14 20:00:00,0.09096,0.17324,0.2642,0.04721,0.04232,0.08953,0.04721
2025-07-14 21:00:00,0.08248,0.00168,0.08416,0.04333,0.12786,0.17119,0.04333
2025-07-14 22:00:00,0.0811,0.0012,0.0823,0.04635,0.17399,0.22034,0.04635
2025-07-14 23:00:00,0.07494,0.0008,0.07574,0.04802,0.17767,0.22569,0.04802
2025-07-15 00:00:00,0.07278,0.00072,0.0735,0.06025,0.21893,0.27918,0.06025
2025-07-15 01:00:00,0.07445,0.00073,0.07518,0.08896,0.13342,0.22238,0.08896
2025-07-15 02:00:00,0.07267,0.00071,0.07338,0.0952,0.12715,0.22235,0.09517
2025-07-15 03:00:00,0.07418,0.00072,0.0749,0.10139,0.0021,0.10349,0.10137
2025-07-15 04:00:00,0.07105,0.00069,0.07174,0.08502,0.00193,0.08695,0.08502
2025-07-15 05:00:00,0.07209,0.0007,0.07279,0.07624,0.00127,0.07751,0.07623
2025-07-15 06:00:00,0.07617,0.00075,0.07692,0.07337,0.00095,0.07432,0.07337
2025-07-15 07:00:00,0.07291,0.00073,0.07364,0.07283,0.00082,0.07365,0.07283
2025-07-15 08:00:00,0.06807,0.00074,0.06881,0.06849,0.00074,0.06923,0.06849
2025-07-15 09:00:00,0.06033,0.0007,0.06103,0.0652,0.00069,0.06589,0.0652
2025-07-15 10:00:00,0.06279,0.00074,0.06353,0.06337,0.00066,0.06403,0.06337
2025-07-15 11:00:00,0.06118,0.00078,0.06196,0.061,0.00063,0.06163,0.061
2025-07-15 12:00:00,0.05686,0.00077,0.05763,0.06113,0.00063,0.06176,0.06113
2025-07-15 13:00:00,0.05354,0.00075,0.05429,0.06482,0.00072,0.06554,0.06482
2025-07-15 14:00:00,0.05342,0.00093,0.05435,0.06144,0.00084,0.06228,0.06144
2025-07-15 15:00:00,0.05522,0.00119,0.05641,0.05771,0.00098,0.05869,0.05771
2025-07-15 16:00:00,0.05467,0.08648,0.14115,0.04941,0.00101,0.05042,0.04941
2025-07-15 17:00:00,0.06615,0.25932,0.32547,0.05262,0.00115,0.05377,0.05262
2025-07-15 18:00:00,0.09593,0.2684,0.36433,0.0512,0.00123,0.05243,0.0512
2025-07-15 19:00:00,0.10708,0.35038,0.45746,0.05035,0.00135,0.0517,0.05035
2025-07-15 20:00:00,0.09096,0.17324,0.2642,0.04721,0.04232,0.08953,0.04721
2025-07-15 21:00:00,0.08248,0.00168,0.08416,0.04333,0.12786,0.17119,0.04333
2025-07-15 22:00:00,0.0811,0.0012,0.0823,0.04635,0.17399,0.22034,0.04635
2025-07-15 23:00:00,0.07494,0.0008,0.07574,0.04802,0.17767,0.22569,0.04802
2025-07-16 00:00:00,0.07278,0.00072,0.0735,0.06025,0.21893,0.27918,0.06025
2025-07-16 01:00:00,0.07445,0.00073,0.07518,0.08896,0.13342,0.22238,0.08896
2025-07-16 02:00:00,0.07267,0.00071,0.07338,0.0952,0.12715,0.22235,0.09517
2025-07-16 03:00:00,0.07418,0.00072,0.0749,0.10139,0.0021,0.10349,0.10137
2025-07-16 04:00:00,0.07105,0.00069,0.07174,0.08502,0.00193,0.08695,0.08502
2025-07-16 05:00:00,0.07209,0.0007,0.07279,0.07624,0.00127,0.07751,0.07623
2025-07-16 06:00:00,0.07617,0.00075,0.07692,0.07337,0.00095,0.07432,0.07337
2025-07-16 07:00:00,0.07291,0.00073,0.07364,0.07283,0.00082,0.07365,0.07283
2025-07-16 08:00:00,0.06807,0.00074,0.06881,0.06849,0.00074,0.06923,0.06849
2025-07-16 09:00:00,0.06033,0.0007,0.06103,0.0652,0.00069,0.06589,0.0652
